;file_name;quality_photo;terminal;receipt;terminal_damaged;terminal_undamaged;terminal_unrecognized_defect;other;anticlass;hash
203;..\data\sorted_data_merged\damaged_augm\IMG20230816161455.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;0b3e94b24256684eb70fb5915140f910be706aa1803fe230812bfbe5681d72cd
205;..\data\sorted_data_merged\damaged_augm\photo_5_2023-08-21_17-13-31.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;05aae968976a885cd494f0a895b291b601102aea81bb364eec735ab125dd217d
208;..\data\sorted_data_merged\damaged_augm\С дефектами (28).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;07a0e246b83e4b5317073d119baa0ab314bba4cc59ec7c0b87fc077ad70d1414
209;..\data\sorted_data_merged\damaged_augm\photo_6_2023-08-21_16-59-59.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;3aeced64ac51848fc4d2c9c5897dd0cc4f1f76e2d947a958c4a63fe7ad4776dd
210;..\data\sorted_data_merged\damaged_augm\ЗНО0301412147_TS903132198-72b238b3-2f79-425c-8279-75b01bc61447.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;f06bb46b8292a2632cf8031d0db0136ab80413b1184b8db75c47d198c110aa2f
212;..\data\sorted_data_merged\damaged_augm\С дефектами (15).jpeg_clache.jpeg;1;1;0;1;0;0;0;0;4f52169d3b13fd5c85bd19a5a07e5daa9e5fcd66834a175d44c9b1b4aa518b58
213;..\data\sorted_data_merged\damaged_augm\С дефектами (7).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;f6c224e17c9a0d941a96e4d4ce7935e7eaabe059935f4b759447839edc80a0c8
215;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301648624_TS903182117-b378f73b-f7cd-4a38-a36d-b107f4aca384.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;578f9ec4792747c247ea92ab9d0f68b7174990a24e862be5133c238a9d34eb8f
216;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301642340_TS903181637-10aa1e65-2be3-4e79-903f-f08f3f1a06fb.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;301500322cd647366c6c7d3dad6c051d3a5af43779bc83020543d8780e42969b
219;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153446_620.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;7104c1fede0cf9b0992524b52970b65e203cdc4d4dc04ff9cccbcfd3ddee34d5
221;..\data\sorted_data_merged\damaged_augm\ЗНО0301305840_TS903110729-bb1cb586-363e-4ce4-b8ee-fd1d1c9b486f.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;cacf179c28f10802e502e5989fb22627da005ca2837267f4510cbe6a5097cc5c
222;..\data\sorted_data_merged\damaged_augm\ЗНО0301278998_TS903105873-a908e711-e856-4e5e-a998-674f0b418cea.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;dff15f42b7f4070810c5033597b8eed2a441827e1510a97e19f58c375054b8b6
223;..\data\sorted_data_merged\damaged_augm\ЗНО0301395790_TS903129423-c6d17770-54a3-4ec1-b612-32fcbfe7d6e3.jpg_contr.jpeg;1;1;0;1;0;0;0;0;cb558773947bf11a351ae10fcb4bacc07668654b481aca9f1250ec9451a82e51
224;..\data\sorted_data_merged\damaged_augm\ЗНО0301514248_TS903152218-f37ac293-55b9-4fff-bc9b-cb129bc3621c.jpg_clache.jpeg;1;1;0;1;0;0;0;0;6596f1bfe908c2d13dac6a9a16607f489adb013ba973489d1e82ce73318bede1
226;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301755417_TS903203876-26819b36-caf6-43fa-8e4e-ae10e4d0aded.jpg_contr.jpeg;1;1;0;1;0;0;0;0;fd35975ba06a1ce424e8b64feadc7472b0726b05a9e20df4b7531524029bd896
227;..\data\sorted_data_merged\damaged_augm\ЗНО0301666150_TS903186363-c41c4a6f-f028-4729-8602-dcc16b36ab4d.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;a46b1513efce870375a807218f91ab18d9988579b4253d59efae488efbe8fd66
228;..\data\sorted_data_merged\damaged_augm\ЗНО0301348545_TS903119782-aa3aa91d-1e3a-4fde-b435-1a48b894b826.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;75bf77efe40e8ef68d8a6be9b0cbc2cc34fd35ad59d9ba4d3540b6480173bb6b
230;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301543107_TS903159798-85dc2d38-17b0-4739-9e8a-43010c71b26a.jpg_contr.jpeg;1;1;0;1;0;0;0;0;29c6b0d1333308a82d818bc8390575d284665e6c92faa85e49007594b2669ff3
233;..\data\sorted_data_merged\damaged_augm\photo_7_2023-08-21_17-13-50.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;10f3effeadbba7100b9f1a910f1b41e81e53fbed4a6a26b6298dc9d540054abb
236;..\data\sorted_data_merged\damaged_augm\photo1692623275 (9).jpeg_random_combs3.jpeg;1;1;0;1;0;0;0;0;7c293ed964f835eabe8ede9edea007d4ac3fb452b21878da2471cf50f376b57f
237;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301633774_TS903179606-763aede9-5bf3-4694-a2eb-9fddf37d2860.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;59413dad080741530d8e398c662a741078f3e353712b93c5725bb614f17bab85
238;..\data\sorted_data_merged\damaged_augm\photo1692623301 (8).jpeg_clache.jpeg;1;1;0;1;0;0;0;0;97d77f5d33f8a2b2f4a3b080d3380bf79cd22905f38eefcb543aa7cfc8a9b404
244;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301642346_TS903181649-f82c54db-8771-4296-8f81-f5aa1247a657.jpg_clache.jpeg;1;1;0;1;0;0;0;0;12e27ac94deb8274af07ed972e9c7d68637ceb1d9be9a175a2f7e8261116d597
245;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301647714_TS903181960-cfff5032-53c3-4482-98c1-2ca65265dd1a.jpg_contr.jpeg;1;1;0;1;0;0;0;0;a1a9592d4f1c582d146721c42b46d0ec450fcbb62b51cce19b683f0e46d2a20a
246;..\data\sorted_data_merged\damaged_augm\photo_5_2023-08-21_15-28-35.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;2f1389ddad395c0af98fb93ed7aeb39e1c81de2820eb4dd7b4ad7cc631fdc134
247;..\data\sorted_data_merged\damaged_augm\photo_5_2023-08-21_15-28-35.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;4a659b2c554e2f6953d75ce26e55b65902e819c2b87b32725adfffdd4ec7c4f0
248;..\data\sorted_data_merged\damaged_augm\ЗНО0301390948_TS903127610-a6541462-9df5-452c-ba95-74aea1b72c74.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;bb614a0289e36f784bdfc6c50b1278148c22175050a4d7d0d3129849c7b0bbf7
249;..\data\sorted_data_merged\damaged_augm\image-18-08-23-03-07-2.jpeg_clache.jpeg;1;1;0;1;0;0;0;0;f44d6eb885701e29abdaef640bef416da617e8cbc8d07c3cce4a1cc265108da5
250;..\data\sorted_data_merged\damaged_augm\С дефектами (41).jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;d05fff3878ca0c8446b721313b331b8aa8265778eba3d97b4243be03f59593e2
251;..\data\sorted_data_merged\damaged_augm\ЗНО0301299970_TS903109648-8d54e16a-a44a-4583-bef7-de1f141938bc.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;40983ce5e9b9eaf75db909074e250064a9c487bb25860083f76b87905260aec8
252;..\data\sorted_data_merged\damaged_augm\ЗНО0301318205_TS903113545-f63099ba-4e32-4353-afce-347f04cf3f99.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;333a97b6e8429b489ac39e1edd01dbf64804f3049b13b0fe72b8aa5d55f498b7
253;..\data\sorted_data_merged\damaged_augm\ЗНО0301291747_TS903107389-4db32b4c-e4ae-4004-ad63-5f29f90207a9.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;41df34fc02bd431ad71bd076507feade81913373d18628de11f581bf0868a987
255;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_15-00-18.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;a68fde16cdcd71aeb1f4ae5b212b97593d245c3a0e2b9634e1bba5f2a3ea83fe
256;..\data\sorted_data_merged\damaged_augm\С дефектами (2).jpeg_gray_contr.jpeg;1;1;0;1;0;0;0;0;c6a7fb25cc82697ade9a28d16a864723e58b61a8ccb6bd5226f53df58165cd11
257;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153500_157.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;1366cb2d1900d2a5c3a08df898d75062714d1a4a4aa1508f9e9578dccb3b1669
259;..\data\sorted_data_merged\damaged_augm\ЗНО0301487208_TS903147161-a88b7c3f-7cc1-4d88-9370-e97f61cf7c35.jpg_clache.jpeg;1;1;0;1;0;0;0;0;da8b6086c8c71e810c05204740f96d37336eaaf00014037664a8d8d8d2d77cb2
262;..\data\sorted_data_merged\damaged_augm\photo_2023-08-11_13-02-46.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;5d729e970e65c9383b9ad8d33e200767d60dda5fe987adc2cd53b2d047aa9d0c
264;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153006_495.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;a5f4ff2d60d9843026cb061266100c458f157c80b66e390624a7576b85bb9380
266;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301666352_TS903186434-04510904-d442-4c53-afc0-d48aef6dae42.jpg_contr.jpeg;1;1;0;1;0;0;0;0;9ab1926235a77988264dbc0a58ff780b0673d43510c344059ffb3db31e7f1bd4
267;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301660294_TS903185163-516a67f0-99a2-401e-8872-f3bff60dfee1.jpg_contr.jpeg;1;1;0;1;0;0;0;0;5720edccf2be1747f5cf7a73ef38249d147e8b9a948e560086e07c8c655c43a7
269;..\data\sorted_data_merged\damaged_augm\photo_19_2023-08-21_15-28-35.jpg_contr.jpeg;1;1;0;1;0;0;0;0;a8c67aeef9ed52244cf2db60e5f23ed09edb0c40631dde66cdf84b08bb5c5c6e
270;..\data\sorted_data_merged\damaged_augm\photo_19_2023-08-21_15-28-35.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;5a96676a2f3d263c8528252671173052ba936ef3744b63bbf86443458f7e862b
275;..\data\sorted_data_merged\damaged_augm\ЗНО0301506111_TS903150744-6d1aaf17-4b47-42e5-8a91-cf0970f27ad1.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;0a34ce5ed1d5a87d2a5a755973bd4276386aaff410098e3f92e374ee1a849755
278;..\data\sorted_data_merged\damaged_augm\ЗНО0301278522_TS903105730-b646c58c-bd16-479d-a827-c11061ad5c07.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;1cc8baea98139528e5723d7adc8f6ba9bb1aaa737765e172993f6bec7678201f
279;..\data\sorted_data_merged\damaged_augm\ЗНО0301660616_TS903185229-69451b7b-b168-4541-aa96-772b9b65c3b1.jpg_contr.jpeg;1;1;0;1;0;0;0;0;5b3e8af826ae1e1b2d708569faa535935e5dacb46300337f588f1360b497bc12
280;..\data\sorted_data_merged\damaged_augm\ЗНО0301329677_TS903115802-d9a22312-c080-4bcf-938a-0710aebfbbe7.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;71d1f009ebcb36b286f59fba452839e5d01625e90d25fa27120bb1dc90869499
281;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_16-49-29.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;8e3dfae1a95d2939d5925959a9264d2b594b3d1865e1df7b4e09a503136d7cc3
282;..\data\sorted_data_merged\damaged_augm\photo_1_2023-08-21_17-07-28.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;aad7ba9878443d8554a4e1668a20e25a5930a4f89d5f2a646688e3564e63d71e
289;..\data\sorted_data_merged\damaged_augm\photo1692623282 (1).jpeg_random_combs3.jpeg;1;1;0;1;0;0;0;0;a833e16a03a2a78b9e342caac047c22f7601a12a265e1b3b151237baace80acf
291;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153444_302.jpg_clache.jpeg;1;1;0;1;0;0;0;0;012221af68a63c30ab6b6762c5038e649b3d278c31f056256c2db4e5b63fd546
294;..\data\sorted_data_merged\damaged_augm\photo1692617576 (5).jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;1d8ed83db0c0e206ffb06cffd1d69c1f7fec35655891fe8e9c0dcce5f68de1ca
296;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301522064_TS903153998-33e9ce79-f331-433f-9ee4-3d02a9870322.jpg_contr.jpeg;1;1;0;1;0;0;0;0;ed278d29f04f495c5851eaf9cb8e1928bbebd1ba27d5d4c3161049afad04078e
297;..\data\sorted_data_merged\damaged_augm\photo1692623289 (5).jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;48fac1b66d1d6b4d65c3d63590b0ed2f78a408307792e79200105d60d761d1d3
298;..\data\sorted_data_merged\damaged_augm\IMG20230816160856.jpg_contr.jpeg;1;1;0;1;0;0;0;0;adeeb7df7131de67fb61480f3e6b568bd99887a8779370639e6c236a957d3cc8
300;..\data\sorted_data_merged\damaged_augm\ЗНО0301512018_TS903151942-0621edad-a4fa-479a-9d10-60505487ed09.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;57b84a7057632774b1f319511f1c1cf1cbaf401f7bc2b7d20c3c8b1110d06df0
303;..\data\sorted_data_merged\damaged_augm\photo_9_2023-08-21_15-28-35.jpg_contr.jpeg;1;1;0;1;0;0;0;0;069ffcd02648bad2467421018d1dadc57b806c375bfcdbc8d406e73704b13f37
304;..\data\sorted_data_merged\damaged_augm\photo_5411368835879128940_y.jpg_contr.jpeg;1;1;0;1;0;0;0;0;8f231e06aae456354fdf2dfd0e41222e07bb65948c73567b33bf97bb13ad98aa
307;..\data\sorted_data_merged\damaged_augm\photo_6_2023-08-21_17-06-42.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;35ead5f5e64f8a1b091a73913631ab86f639f2b598d13aa9961fa6657dc21c5c
309;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301647707_TS903181961-bb0596f9-ebdf-43a3-a113-974dd61f5852.jpg_clache.jpeg;1;1;0;1;0;0;0;0;d6e22acadf94b9e88e9f412028a2f218e11b314a80074bc5fa2a6d2589bb9cce
310;..\data\sorted_data_merged\damaged_augm\ЗНО0301508016_TS903151398-81ee307a-5944-49cb-a2e5-85fdd9802072.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;cc5416f532def2a4ca53a6967ded5c9b7af1519845c09bc21026fabceccd0357
311;..\data\sorted_data_merged\damaged_augm\ЗНО0301401531_TS903130089-7edcb5ac-98e6-4a63-949f-8a6c415479fb.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;7f18c04b8b9e0232a993061515f64f3cb3ba861f62f6d3546cd48039e44b357d
312;..\data\sorted_data_merged\damaged_augm\photo_3_2023-08-21_17-00-07.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;0f92131784a4b60074353a7602a55233c4e54df4fbcb3cebb37fe3c1fbe62132
313;..\data\sorted_data_merged\damaged_augm\С дефектами (75).jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;3708ab3afa30e6e150a1e92beea26c69a221a7692d3dcff10859284af79b59b2
317;..\data\sorted_data_merged\damaged_augm\ЗНО0301407306_TS903130984-663735a6-7483-4351-aaa0-07f6fcb884a0.jpg_clache.jpeg;1;1;0;1;0;0;0;0;8b0d4eb2d59bee9df8f5a86b52d36e8dd6e65e3fe61cb1597f3d2e6e05540a68
318;..\data\sorted_data_merged\damaged_augm\ЗНО0301407306_TS903130984-663735a6-7483-4351-aaa0-07f6fcb884a0.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;67e3cda3037c01d5c49a2ec3c3cc81678c824c441cff68faf05971362e906148
322;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301671203_TS903187769-2b39c599-e24f-478b-b89b-88efe84fe625.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;76b8f8e31e9a9467b4af9f8453caa475daca6950b1f887010e72d84e6d7c4f83
326;..\data\sorted_data_merged\damaged_augm\ЗНО0301503234_TS903150038-191fc30e-c0db-4602-a348-58e4654fb21b.jpg_clache.jpeg;1;1;0;1;0;0;0;0;89c9c33cf596fce89e9af4f0c112cff92401750760decf983e9cb359fbb1c974
327;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301584126_TS903170680-2f5ccec6-305a-422c-b64d-69a62a2465f8.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;6f401643033b325dc0504c7edf15e59f1803889c93d110814be95bbe2765bdb8
328;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301584126_TS903170680-2f5ccec6-305a-422c-b64d-69a62a2465f8.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;3ebaff87b1ac475a5ea440a3da788d7084a2d716bc3663aa8d32502e06628783
329;..\data\sorted_data_merged\damaged_augm\ЗНО0301279000_TS903105871-dd0bbe1c-163b-4c68-befd-ed44271b9fbc.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;d49f397f3aa202674ae90e0a4f089ea2a659bb9b1fbfaf00257f4538aca5c141
334;..\data\sorted_data_merged\damaged_augm\Без повреждений (31).jpg_contr.jpeg;1;1;0;1;0;0;0;0;16de664b2d0f55f15c6d9edd8ef473a063a44a5f1108683ac99ccc509a8f38f2
335;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301758506_TS903204785-3257e5e5-f398-4f6c-a852-26af10b1a6e1.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;a710a11bc5c4bd2628a86ed7fff07d4f13eb549756d8e76813b6a8c1a7419a75
343;..\data\sorted_data_merged\damaged_augm\ЗНО0301281157_TS903106155-d28e7a7f-e348-44c0-a0c0-eb68bc92c3d1.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;9d96bb17c3c904118309de3a1e79ed364b8365e224b665be018ca734d8aeb90e
344;..\data\sorted_data_merged\damaged_augm\ЗНО0301422569_TS903134539-67f34ffe-c484-4b5b-abcf-e4b1671ce566.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b
346;..\data\sorted_data_merged\damaged_augm\photo1692623289 (4).jpeg_clache.jpeg;1;1;0;1;0;0;0;0;0bde31f5c809f10743a7aec05f2e98f5f11fa3065bd911d5fc82aee9697ec2f7
347;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153533_860.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;403c5e41923279cac5fb0e8c0a4b00b038a00f4471fd7283702dadc1059979c0
348;..\data\sorted_data_merged\damaged_augm\ЗНО0301595734_TS903173333-17e41e5b-d7a7-4b9f-ad83-470152bec1f6.jpg_contr.jpeg;1;1;0;1;0;0;0;0;1fb694f6cd42faa6715c1ea31aa86e9984054edec0f40ebe97ea408028c640c5
349;..\data\sorted_data_merged\damaged_augm\ЗНО0301423469_TS903134681-05e525b3-42e9-47a5-84eb-28e2b35ba6b1.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;b497b938784b7cb8a5c108ea279deda2cde8cba52e9277906493ece83a0f0462
351;..\data\sorted_data_merged\damaged_augm\photo1692623289 (1).jpeg_gray_contr.jpeg;1;1;0;1;0;0;0;0;12ca67cf752c4126abba1cb8fa12d79c3fef42235e1e98fdef7cdb785290c1cd
353;..\data\sorted_data_merged\damaged_augm\ЗНО0301414975_TS903132938-005fcdc0-22f7-4b57-a679-da0373ac4ee7.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;edf3cfbb3aeb0f04cdbddd26c7d51df76a93236f517ca61c67f637fcc69bf087
354;..\data\sorted_data_merged\damaged_augm\photo1692623301 (14).jpeg_random_combs3.jpeg;1;1;0;1;0;0;0;0;a0adb3b81e366a0b5f3421faac34baa99457d7536134a13a216cb03b31dcde0e
357;..\data\sorted_data_merged\damaged_augm\photo_6_2023-08-21_17-13-50.jpg_contr.jpeg;1;1;0;1;0;0;0;0;b1c6f0c879bf4ea3a7bd9eea27d9fb240e74ddbef7dea76c4178f7093745cb30
358;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153359_189.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;0cd079d388aa0f09216c32929ebbb3e5efc3e7ad4db8bb986eca32f7a4849f5e
359;..\data\sorted_data_merged\damaged_augm\photo1692623245 (8).jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;9d97488a3540ef2c8a7ac70c8aeb349e64a8d83fb897367e9a93552919615935
361;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_16-48-41.jpg_clache.jpeg;1;1;0;1;0;0;0;0;67d0e6893122d935bdb64f403d22709f98fc3d5c28eb24f0bdfd186b9417b4d4
362;..\data\sorted_data_merged\damaged_augm\photo_2_2023-08-21_17-09-56.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;6b1a4f716ad6d643b772816d8117200810a38c8937f1f5b87c5ff34a2395dade
363;..\data\sorted_data_merged\damaged_augm\ЗНО0301397076_TS903129780-a62ff2ef-63fd-414b-9858-3879601a302d.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;e0910d18f055c43588d2be8e0de2fbad7904ac01222d74a7651d54d8bbf12b16
364;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301727821_TS903199569-8cbf2499-abc0-4a2a-8e74-b9dc2130fecd.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;1e21f9cb4796c54de1526eaf34458eae89b42976219768844a69b94fa8e49ec3
369;..\data\sorted_data_merged\damaged_augm\ЗНО0301278500_TS903105734-a2930a04-5ae4-482d-8cbd-8db3b8be968e.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;2f55364d45ec8e74b5a226defcc79bb3f056d2c3a8eebf47292c99784f14d181
373;..\data\sorted_data_merged\damaged_augm\ЗНО0301281182_TS903106142-e5afec3d-8411-484c-bf1b-954294ebb798.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;eec3c1c6c15acc688472837a1782af5153d5f127c19f182328e521019422c114
375;..\data\sorted_data_merged\damaged_augm\С дефектами (2).jpeg_emboss.jpeg;1;1;0;1;0;0;0;0;2771091a3ebf8d7ad7779c4da13181ead1676b45ed0756a1cf9dc5994c4fbb07
376;..\data\sorted_data_merged\damaged_augm\ЗНО0301397161_TS903129838-66dd5efe-34f0-4227-b7b3-785651675722.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;c9fb5a0254132a2d41285bddb913aeead2ae4844cf2b76c75a32e25cbc61d8b2
377;..\data\sorted_data_merged\damaged_augm\photo1692623289 (1).jpeg_hue_sat.jpeg;1;1;0;1;0;0;0;0;4becc1dc052f70279ac04e98e0012362b0111983927ba42804f126605da827e2
379;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301647722_TS903181964-33daeeb5-6863-4a8f-b8e9-d1eef989614b.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;bd11c27e41f29e0162b9435bc7db5c5d98a79d94651ad8e94d232176107fa0a9
384;..\data\sorted_data_merged\damaged_augm\ЗНО0301515577_TS903153063-ed14e6f2-449c-4bba-a32b-481da19135cd.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;49ba26775e8fd5d2da727f87fb900295d507ee326ebf17dd8cc0a7ce307cdd1c
385;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153451_879.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;d77c5237d5e1cf39f046f2839362826d2aab04da5f3c84eb1ccbe91020ef4166
386;..\data\sorted_data_merged\damaged_augm\ЗНО0301396516_TS903129544-c5de5642-369f-4724-8857-f74dabe693e0.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;a919372553659cfc241b5e4272260700a4bb6149c243351247e808f5d35d5127
388;..\data\sorted_data_merged\damaged_augm\ЗНО0301402090_TS903130150-e334b772-d89c-4855-8ec6-bced4a65ac1a.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;677098ce4e1b0e11af7002e14e938cb4679e2697b170a9d04bad36be4521f182
390;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301754373_TS903203634-08f9a312-cafe-46a9-9e78-b76ea6c05174.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;283abe534733c52ddd30d91cddf92adc868d47ad3a5dbccdef759e348f4f9fea
391;..\data\sorted_data_merged\damaged_augm\photo_5348397983890261786_y.jpg_clache.jpeg;1;1;0;1;0;0;0;0;d4f8aedf7e295e3d8c79959907e86cbeebbaf5a324fce8004fa7cdf79e6b4b6d
392;..\data\sorted_data_merged\damaged_augm\photo1692623282 (4).jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;8d3b58e140b73377d39b860d894056d8307a13932d9b46a5be3054d2092ba320
394;..\data\sorted_data_merged\damaged_augm\ЗНО0301388647_TS903127141-7857f4ac-41bd-458a-922a-df335708c1a2.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;e3787d383ddf86024a2e8412cc272671210cdecfb60e44887eb300152eb9d757
395;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301651958_TS903182730-e5ef0736-29d9-4440-aea7-318b040bfd6e.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;cfc61102570c913e1cbe1dabcbfb9705d2f2ae5d5b4f7c167cbc030d3dacccad
399;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301531061_TS903156471-2370d626-9248-41e8-b23e-1f9cbdea8eb4.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;73b1383e3848ee831f10b0a1f99344eb343253169d4870bb56c44a82041be398
400;..\data\sorted_data_merged\damaged_augm\ЗНО0301507859_TS903151342-350d399c-4bfa-4a7a-9f54-5690fc11cd39.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;66f6d695b68d6cb763e4f42ca2842bbebfad4985af9cbbc20dbf7d7fbe7d5b0a
403;..\data\sorted_data_merged\damaged_augm\photo_2_2023-08-21_17-13-50.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;6650afac89e2a5ac4a1bf8ab2663f1be554f74d1343610d1f7566f1464251050
404;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301659896_TS903185052-a7baa845-5b19-4245-9051-b6553d1b2349.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;b2d5dc4dcae92539060fd2f4e4fae0f20f826b7124a2b9511afdae20cd72e5ae
407;..\data\sorted_data_merged\damaged_augm\photo_4_2023-08-21_17-07-28.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;f0cc8f8141976f4a922699ddb2a953be78789483a9b98123634f2a05c1d5a863
408;..\data\sorted_data_merged\damaged_augm\photo1692623301 (6).jpeg_clache.jpeg;1;1;0;1;0;0;0;0;213adb3854484abefe40ebe06733196d7c60c9203961070afd4e6447292932ab
410;..\data\sorted_data_merged\damaged_augm\ЗНО0301307857_TS903111229-693df87b-0f14-454d-92a0-245b89e66e08.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;0d88bdca1cd4cc4637fd9c4a09f16f5e3ebef872f3e8f588c44b60a0311520ae
412;..\data\sorted_data_merged\damaged_augm\photo_9_2023-08-21_17-09-56.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;b3ab20e1c9b3c0daf1de47f9961f1a95900332925195c622c510975bce4036b5
